Baillie Gifford & Co Limited,The Baillie Gifford Japan Trust
Baillie Gifford & Co Limited,The Scottish American Investment Company
Bain Capital,Apple Leisure Group
Bain Capital,Bain Capital Ventures LLC
Bajaj Finserv Ltd,Bajaj Finance
Bajaj Group,Bajaj Auto Limited
Bajaj Group,Bajaj Electricals Ltd.
Bajaj Group,Bajaj Hindusthan Ltd
Bajaj Holdings & Investments Limited,Bajaj Finserv
Balaji Telefilms,Belliss & Morcom
Balfour Beatty plc,Balfour Beatty Construction US
Balfour Beatty plc,Balfour Beatty Infrastructure Inc.
Balfour Beatty,Birse Civils
Baltic Maritime Logistics Group AS,Hansa Shipping AS
Bamboo Group Entertainment,Bamboo Club
Banc of California Inc.,Banc of California
Banca Antonveneta,Banca Cattolica
Banca Carige,Banca del Monte di Lucca
Banca Lombarda e Piemontese,Cassa di Risparmio di Tortona
Banca MPS,Banca Agricola Mantovana
Banca MPS,MPS Capital Services
Banca Monte dei Paschi di Siena,Banca 121
Banca Monte dei Paschi di Siena,Banca Antonveneta
Banca Popolare dell'Emilia Romagna,Banca CRV
Banca Popolare dell'Emilia Romagna,Banca Popolare di Lanciano e Sulmona
Banca Popolare dell'Emilia Romagna,Banca del Monte di Foggia
Banca Popolare dell'Emilia Romagna,Cassa di Risparmio della Provincia dell'Aquila
Banca Popolare di Bari,Banca Mediterranea
Banca Popolare di Bari,CariOrvieto
Banca Popolare di Lodi,Reti Bancarie
Banca Popolare di Milano S.c. a r.l.,BP Mantova
Banca Popolare di Milano,Banca di Legnano
Banca Popolare di Milano,Cassa di Risparmio di Alessandria
Banca Tercas,Banca Caripe
Banca di Asti S.p.A.,BiverBanca
Banco Bradesco,Bradesco Seguros S.A.
Banco Bradesco,HSBC Bank Brasil S.A. - Banco Múltiplo
Banco Popolare,Banca Italease
Banco Popolare,Banca Popolare di Lodi
Banco Popolare,Banca Popolare di Verona
Banco Popolare,Banco Popolare Siciliano
Banco Popolare,CR Lucca Pisa Livorno
Banco Popolare,Credito Bergamasco
Banco Sabadell,Banco Atlántico
Banco Sabadell,Sabadell Solbank
Banco Santander,Banco Santander (Brasil) S.A.
Banco Santander,Banco Santander (Mexico)
Banco de Bogotá,Corporación Financiera Colombiana S.A.
Banco de Sabadell,S.A.,Banco Gallego,S.A.
Banco di Desio e della Brianza,Banca Popolare di Spoleto
Banco do Brasil,Banco Nossa Caixa S.A
Bandai Namco Entertainment,B.B. Studio
Bandai Namco Entertainment,Bandai Namco Partners
Bandai Namco Entertainment,D3 Publisher Inc.
Bandai Namco Entertainment,Sony Interactive Entertainment,Cellius
Bandai Namco Holdings,BANDAI NAMCO Rights Marketing Inc.
Bandai Namco Holdings,Bandai Visual Co.,Ltd.
Bandai Namco Holdings,Sotsu Co.,Ltd.
Bang & Olufsen,ICEpower a/s (a subsidiary of Bang & Olufsen)
Bangladesh Army,Bangladesh Machine Tools Factory
Bangladesh Bank,The Security Printing Corporation (Bangladesh) Ltd.
Bangladesh Chemical Industries Corporation,Karnaphuli Paper Mills Ltd.
Bangladesh Ministry of Power,Energy and Mineral Resources,Dhaka Electric Supply Company Limited
Bangladesh Ministry of Power,Energy and Mineral Resources,Dhaka Power Distribution Company Limited (DPDC)
Bangladesh Steel & Engineering Corporation,Pragoti Industries Limited
Banijay Entertainment,Brainpool TV
Banijay Group,Bunim/Murray Productions
Bank Austria,UniCredit Bank
Bank of America,Bank of America Home Loans
Bank of America,Bank of America Merrill Lynch
Bank of America,Merrill Edge
Bank of Baroda,The Nainital Bank Limited
Bank of China,BOC International Holdings Limited
Bank of London and South America and Bank of Montreal,Bank of London and Montreal
Bank of Montreal,BMO Capital Markets
Bank of Montreal,BMO Harris Bank,N.A.
Bank of Montreal,BMO Nesbitt Burns
Bank of New England Corporation,Bank of New England Corporation
Bank of the Ozarks,INC,Bank of the Ozarks
Bankrate,InsWeb
Bankrate,Nick Cave
Baoshan Iron and Steel,Meishan Iron and Steel
Baoshan Iron and Steel,Wuhan Iron and Steel Company
Baotou Iron and Steel Group Company Limited,Inner Mongolia Baotou Steel Union Company Limited
Barclays,Barclaycard
Barclays,Barclays Investment Bank
Barclays,Woolwich PLC
Barilla Group,Misko
Barkisland (Developments) Ltd,Ben Dunne Gyms
Barloworld Coatings Australia,Bristol Paint
Barloworld Limited,Avis Rent a Car South Africa
Barnes & Noble,B. Dalton Bookseller
Barnes - Wentworth Oil,Barnes Global
Barnstorm Games,Silverball Studios
Barry Callebaut,Callebaut
Bashneft,Chronixx
BasicNet S.p.A.,Kappa
Batelco,Sure International
Battle Born Media,Marinscope Community Newspapers
Bauer Media Group,Channel Four Television Corporation,The Box Plus Network Ltd
Bauer Performance Sports Ltd.,Maverik Lacrosse Inc.
Bauer,Cascade
Baxter International,Independence Blue Cross
Bay View Capital Corp.,Bay View Bank
Bayer,Bayer Corporation
Bayerische Motoren Werke AG (BMW),BMW M GmbH
BeIN Media Group,Deutscher Filmförderfonds
Beachcomber Croisieres Limited,Paul Gauguin Cruises
Beales,Robbs of Hexham
Bed Bath & Beyond,Buy Buy Baby
Bed Bath & Beyond,Christmas Tree Shops
Bed Bath & Beyond,Cost Plus World Market
Bedrock Manufacturing Co.,C.C. Filson Inc.
Beemiller Inc.,Hi-Point Firearms Company
Bega Cheese,Bonox
Bega Grup,FAUR S.A.
Beijing Enlight Media,Henry Pratt Co
Beijing Financial Street Construction Group,Financial Street Holding Company Limited
Bein & Fushi Inc.,Stradivari Society
Beit El yeshiva,Arutz Sheva
Belgotex International Group,Associated Weavers Europe
Bell Aliant,Ontera
Bell Canada,Virgin Mobile Canada
Bell Media,Bell Media Radio
Bell Pottinger Private,Pelham Bell Pottinger
Bellamy's Australia,Bellamy's Organic
Belle Foods,Bruno's Supermarkets LLC
Bembos S.A.C.,Bembos
Bengal Enamal,Tara International
Beretta Holding,Benelli Armi SpA
Beretta Holding,Franchi SpA
Beretta Holding,SAKO,Limited
Beretta Holding,bbrica d'Armi Pietro Beretta S.p.A.
Berkshire Hathaway Energy,Integrated Utility Services IUS
Berkshire Hathaway Energy,MidAmerican Energy Company
Berkshire Hathaway Energy,NV Energy Inc.
Berkshire Hathaway Energy,Northern Powergrid Holdings Company
Berkshire Hathaway Energy,PacifiCorp
Berkshire Hathaway Specialty Insurance,Berkshire Hathaway Travel Protection
Berkshire Hathaway,Ben Bridge Jeweler
Berkshire Hathaway,Benjamin Moore & Co.
Berkshire Hathaway,Berkshire Hathaway Assurance
Berkshire Hathaway,Borsheim's Fine Jewelry
Berkshire Hathaway,Brooks Sports Inc.
Berkshire Hathaway,Burlington Northern Santa Fe Corporation
Berkshire Hathaway,Business Wire
Berkshire Hathaway,Campbell Hausfeld
Berkshire Hathaway,Clayton Homes
Berkshire Hathaway,Dairy Queen
Berkshire Hathaway,Double-H Boots
Berkshire Hathaway,Duracell Inc.
Berkshire Hathaway,Forest River
Berkshire Hathaway,Fruit of the Loom Inc.
Berkshire Hathaway,General Reinsurance Corporation
Berkshire Hathaway,Government Employees Insurance Company
Berkshire Hathaway,Heinz Wattie's Limited
Berkshire Hathaway,Helzberg Diamonds
Berkshire Hathaway,IMC Group
Berkshire Hathaway,Johns Manville
Berkshire Hathaway,Jordan's Furniture
Berkshire Hathaway,Justin Boots
Berkshire Hathaway,Kansas Bankers Surety Company
Berkshire Hathaway,Karmelkorn
Berkshire Hathaway,Kerite Company
Berkshire Hathaway,Marmon-Herrington
Berkshire Hathaway,McLane Company
Berkshire Hathaway,Nebraska Furniture Mart
Berkshire Hathaway,Orange Julius
Berkshire Hathaway,Pampered Chef
Berkshire Hathaway,Precision Castparts Corp.
Berkshire Hathaway,RC Willey
Berkshire Hathaway,See's Candies
Berkshire Hathaway,Shaw Industries Group Inc.
Berkshire Hathaway,Star Furniture
Berkshire Hathaway,TTI Inc.
Berkshire Hathaway,XTRA Corporation
Bertelsmann,BMG
Bertelsmann,Bertelsmann Music Group
Bertelsmann,RTL Group S.A.
Bertelsmann,RTL Nederland
Bertelsmann,Sony Corporation of America,Sony BMG Music Entertainment
Bertelsmann,UFA GmbH
Berwind Corporation,WellPet LLC
Beserfin,100 Banco
Best Buy,Geek Squad
Best Buy,Pacific Sales
Bestway,Best-One Stores Ltd
Betawave,GoFish Corporation
Bethesda Softworks,Bethesda Game Studios
Bethlehem Shipbuilding Corporation,Bethlehem-Fairfield Shipyard Inc.
Bethlehem Steel after 1922,Lackawanna Steel Company
Betsson,TonyBet
Bewley's Ltd,Bewley's Limited
Beximco Group,RealVU
Bezeq,Ltd
Bharat Hotels Limited,The LaLiT Hotels,Palaces and Resorts
Bharat Petroleum Corporation Limited,Kochi Refinery
Bharat Petroleum Corporation Limited,Mumbai Refinery
Bharat Sanchar Nigam Limited,BSNL Mobile
Bharti Airtel Limited,Airtel Payments Bank Limited
Bharti Airtel Limited,Bharti Airtel (International) Netherlands B.V.
Bharti Airtel and Vodafone,Airtel-Vodafone
Bharti Airtel,Airtel India
Bharti Enterprises,Bharti Airtel Limited
Bible Society Australia,Koorong
Bidvest Group,Latvijas Finieris
Big Apple Interasia Sdn Bhd,Big Apple Donuts & Coffee
Big Lots,LW Stores Inc.
Big News Network,Mainstream Media Limited
Big Umbrella,Tio Chango
Biglari Holdings,Steak 'n Shake Operations Inc.
Bihar State Power Holding Company Limited (BSPHCL),Bihar State Power Holding Company Limited (erstwhile Bihar State Electricity Board)
Bilfinger Berger,Babcock Borsig Service GmbH
Bilfinger SE,Maire Tecnimont
Billabong International Limited,RVCA
Bimbo Bakeries USA,Brownberry
Bimbo Bakeries USA,Entenmann's
Binani Industries Ltd,Binani Limited
Biostime,Swisse
Birla Group,Century Textile and Industries Ltd
Black Diamond Inc.,Black Diamond Equipment
Black Grape Global,Black Grape Records
Black Shell Media LLC,Black Shell Games
Black Yak,Nau International Inc
BlackBerry Limited,Good Technology
Blatant Entertainment Inc.,Radical Studios
Blenheim Chalcot,Agilisys
Blippar,Layar
Blitz Games Studios,Blitz Arcade
Blitz Games Studios,Blitz Games
Blitz Games Studios,Volatile Games
Bloomin' Brands,Outback Steakhouse
Bloor Holdings,Bloor Homes
Blucora,H.D. Vest Inc.
Blue Byte,Blue Byte Mainz
Blue Cross Blue Shield Association,Premera Blue Cross
Blue Cross Blue Shield of Michigan,Accident Fund Insurance
Blue Inc,Officers Club
Blue Ribbon Intermediate Holdings LLC,Pabst Brewing Company
Blue Star Group,Blue Star Infotech Ltd.
BlueFreeway M.S.L.,Madrigal Shipping Lines
Bluehole Inc.,En Masse Entertainment
Bluemango Technologies Ltd,Cloud9 Mobile
Boardwalk Pipeline Partners,LP,Gulf South Pipeline Company,LP
Boardwalk Pipeline Partners,LP,Texas Gas Transmission LLC
Boehringer Ingelheim,Merial
Boeing,Boeing Aeroplane Holdings Company
Boeing,Boeing Australia
Boeing,Boeing Canada
Boeing,Jeppesen,a Boeing Company
BofI Federal Bank,Bank of Internet USA
Bohemia Interactive,ALTAR Games
Bohemia Interactive,Centauri Production
Bolloré Group,Bolloré Africa Logistics
Bolloré Investissements S.A,Bolloré S.A.
Bolloré Transport & Logistics,Bolloré Logistics
Bolloré,Autolib'
Bolloré,SDV
Bombardier Inc.,Bombardier Aerospace
Bombardier Inc.,Bombardier Transportation
Bombardier Recreational Products,BRP-Rotax GmbH & Co KG
Bonheur,Fred. Olsen Cruise Lines Ltd.
Bonheur,Norges Handels og Sjøfartstidende AS
Bonnier Entertainment,AB Svensk Filmindustri
Bonnier Group,Carlsen Verlag
Booker Group,Budgen Stores Ltd
Booker Group,Premier Stores
Books Nippan,U.S. Renditions
Boomerang Media,NBCUniversal (Comcast),Entertainment Rights
Booth Newspapers / Advance Publications,Advance BCI Inc.
Boots UK,Boots Opticians Ltd.
Boparan Holdings,2 Sisters Food Group
Boparan Holdings,Giraffe
Boparan Holdings,Northern Foods Ltd
Borders Group 1,Borders (UK) Ltd.
Borders Group,Walden Book Company Inc.
Boreal Norge AS,Boreal Bane AS
Boreal Norge AS,Boreal Sjø AS
Bourne Leisure Limited,Haven
Bouygues,Bouygues Telecom
Bouygues,Colas Group
Bouygues,Colas Rail
Bowling Green State University,BGSU Firelands
Boxlight,Mimio
Boyd Gaming,Coast Casinos
Bpost,Landmark Global
Brain Music,Bravo Music
Brake Parts Inc,Raybestos
Brambles Limited,Brambles Limited
Brand Industries Ltd.,Carmor Integrated Vehicle Solutions Ltd
Brandeis,Gold and Company Department Store
Bravo Sports,Sector 9
Brazilian Government,Caixa Econômica Federal
Brazilian Navy,Empresa Gerencial de Projetos Navais
Bresler's Ice Cream,Henry's Hamburgers
Brewington y Compania Ltda,I Love Chile News(ILC)
Bridgestone,Firestone Tire and Rubber Company
Briese Schiffahrt Group,BBC Chartering
Brigham Young University,BYU Creamery
Bristol-Myers Squibb,Drackett
British Aerospace,British Aerospace Dynamics Group
British American Tobacco Holdings (Sri Lanka) BV,Ceylon Tobacco Company PLC
British American Tobacco,British American Tobacco Bangladesh
British American Tobacco,British American Tobacco Ghana
British American Tobacco,Imasco Limited
British American Tobacco,PT Bentoel Internasional Investama Tbk.
British American Tobacco,Souza Cruz S.A.
British Broadcasting Corporation,BBC Multimedia
British Broadcasting Corporation,BBC Music
British Broadcasting Corporation,BBC Radio
British Car Auctions,We Buy Any Car Limited
British Rail,Loadhaul Limited
British Rail,Mainline Freight Ltd
British Rail,Trainload Freight
British Rail,Transrail Freight Ltd
British law by year,Congera Corporation
Broad Group,Broad Sustainable Building Co.,LTD
Broadcast Australia,Transit Wireless LLC
Broadcom Limited,Broadcom Corporation
Broadcom Limited,LSI Corporation
Broadway Video,Above Average Productions
Broadway-Hale Stores,Bergdorf Goodman
Brocade Communications Systems,Foundry Networks
Brocade Communications,Ruckus Wireless Inc.
Brookfield Asset Management,Brookfield Incorporações S.A.
Brookfield Asset Management,Brookfield Infrastructure Partners L.P
Brookfield Asset Management,Brookfield Office Properties
Brookfield Asset Management,Brookfield Renewable Partners L.P.
Brookfield Asset Management,Brookfield Residential Properties
Brookfield Asset Management,Multiplex
Brookfield Infrastructure Partners,Brookfield Rail
Brookfield Properties Corporation,Center Parcs UK
Brookfield,Royal LePage
Broström Group,Swedish American Line
Brown-Forman Corporation,Grupo Industrial Herradura
Brown-Forman Corporation,Jack Daniel Distillery,Lem Motlow Prop Inc.
Brunei Investment Agency,Dorchester Group Limited
Brunswick Boat Group,Bayliner Boats
Brunswick Boat Group,Boston Whaler
Brunswick Boat Group,Harris Boats
Brunswick Boat Group,Maxum
Brunswick Boat Group,Sea Ray
Brunswick Corporation,Brunswick Boat Group
Buenaventura,Sociedad Minera El Brocal S.A.A.
Buffet Crampon,Besson
Buffet Crampon,Schreiber & Keilwerth Musikinstrumente GmbH
Bulgarian Energy Holding,Natsionalna Elektricheska Kompania NEK
Bulgarian Ministry of Transport,Information Technology and Communications,National Railway Infrastructure Company
Bundesnetzagentur (Federal Network Agency),Deutsche Bundespost (DBP)
Burelle,Compagnie Plastic Omnium SA
BurgerFuel Worldwide Ltd,BurgerFuel
Burson-Marsteller,Prime Policy Group
Business Instincts Group,Slyce Inc.
BuySeasons Inc. (Liberty Media),BirthdayExpress.com
BuySeasons Inc.,BuyCostumes.com
Bâloise,baloisedirect.ch
Böhler-Uddeholm AG,Uddeholms AB
C&C Group plc,Tennent Caledonian Breweries (UK limited)
C&S Wholesale Grocers,Piggly Wiggly
CAE Inc.,Presagis
CAMPVS,Campus DJ
CAMPVS,College Battle of the Bands
CATCHPLAY Media Holding Company,CatchPlay
CBC,Sellier & Bellot
CBS Corporation,CBS Television Studios Inc.
CBS Corporation,CBS Video Enterprises
CBS Corporation,Desilu Productions
CBS Corporation,Eventful
CBS Corporation,Westinghouse Licensing Corporation
CBS Entertainment(CBS Corporation),CBS Home EntertainmentCBS Blu-ray
CBS Television Studios,CBS Television Distribution
CBS,CBS Theatrical Films
CBSL,LankaClear
CCDI,CCDI Group
CCL Ind.,CCL Label Decorative Sleeves
CDC,Quick
CDH Group,Haemmerlin
CEE Stock Exchange Group,Wiener Börse AG
CEIL (Central Europe Industries) LTD,Škoda Transportation a.s.
CEMIG,Light S.A.
CET HIK Group,Hikvision
CFMWS,CANEX
CGG,NPA Satellite Mapping
CGGVeritas,Wavefield Inseis ASA
CH2M HILL,Halcrow Group Limited
CHI Health,Immanuel Medical Center
CHR International,Safari Helicopter
CIBC World Markets (prior),Trimaran Capital Partners
CIMC,Yantai CIMC Raffles Offshore Ltd
CIT Group,OneWest Bank,N.A.
CITIC Group,CITIC Construction Co.,Ltd.
CITIC Group,China CITIC Bank
CITIC Guoan Group,CITIC Guoan Information Industry
CITIC Limited,Dah Chong Hong Holdings Limited
CITIC Telecom International Holdings Limited,CITIC Telecom International CPC Limited
CITIC,CITIC Resources Holdings Limited
CJ CGV,Mars Entertainment Group
CJ E&M Corp.,CJ E&M Music Performance Division(DBA CJ E&M Music and Live)
CJ E&M,CJ E&M Film Division
CJ Group,CJ Cheil Jedang
CJ Group,CJ E&M Corporation
CJ Group,Tous Les Jours
CJSC Renova Group,CJSC HC Airports of Regions
CK Hutchison Holdings,Hutchison Asia Telecommunications Limited
CK Hutchison Holdings,Hutchison Ports
CK Hutchison Holdings,Kruidvat
CK Hutchison Holdings,Savers Health & Beauty Ltd
CK Hutchison Holdings,The Perfume Shop
CKE Restaurants,Carl's Jr.
CKE Restaurants,Hardee's
CMA CGM,APL Ltd.
CMS Energy,Consumers Energy
CNA Financial,Western Surety Company
CNH Industrial,Half Price Books,Records,Magazines Inc.
CNH Industrial,New Holland Construction
CNH Industrial,Steyr Landmaschinentechnik AG
CNN,CNN Films
CNO Financial Group,Bankers Life
CNOOC Limited,Nexen
CNOOC,CNOOC Limited
CNOOC,China BlueChemical Limited
CNOOC,China Oilfield Services Limited
CO-OP Hungary Zrt.,Coop
CODA Holdings,Coda Automotive Inc.
COFCO Group,China Agri-Industries Holdings Limited
COFCO Group,China Foods Limited
COFCO,Joy City Property
COMSA EMTE,COMSA Rail Transport
COSCO (Hong Kong) Group,COSCO International Holdings Limited
COSCO (Hong Kong) Group,COSCO SHIPPING Ports Ltd.
COSCO (Hong Kong) Group,Sino-Ocean Land Holdings
COSCO Group,COSCO (Hong Kong) Group Limited ()
COSCO Group,China COSCO Holdings Company Limited
COWI,Flint & Neill
CPAmerica International,CPAConnect
CPFL Energia,Equatorial Energia,Rede Energia S.A.
CPI Property Group,Orco Property Group
CRH plc,Tarmac
CRRC Corporation,CNR Dalian Locomotive & Rolling Stock Co.,Ltd.
CRRC Corporation,Qishuyan Locomotive Works
CRRC Corporation,Zhuzhou CRRC Times Electric Company Limited
CRRC Group,CRRC Corporation Limited
CSAM Health AS (Oslo,Norway),CSAM Health AS
CSL New World Mobility Group,New World PCS Limited
CSR Corporation Limited,Emfer S.A.
CST Brands,Ultramar
CSX,UMAX
CTBC Financial Holding,CTBC Bank Co.,Ltd.
CTS Eventim AG & Co. KGaA,Eventim UK Ltd
CTV Television Network,CTV News
CUC International,Activision,Sierra Entertainment
CVC Capital Partners PLDT,SPi Global
CVS Ferrari,Ferrari Belotti S.p.A.
CVS Health,CVS Caremark
CVS Health,Omnicare Inc.
Cable & Wireless Communications (Liberty Global),Columbus Communications
Cable & Wireless Communications,FLOW
Cablevision (electronics chain)P.C. Richard & Son (online retailer),Nobody Beats the Wiz
Cairo Communication,RCS MediaGroup
Caisse de dépôt et de gestion,CDG Capital S.A.
Caisse de dépôt,Southern Star Central Gas Pipeline Inc
Caleres,Famous Footwear
Callision Inc.,Callision Cloud
Calpine,Champion Energy Services
Caltex Australia,Caltex Woolworths(BP)
Calumet Specialty Products Partners,Royal Purple Inc.
Camargo Corrêa,Camargo Corrêa Desenvolvimento Imobiliário S.A
Cambridge Information Group,ProQuest
Cameco,Nukem Energy GmbH
Camelot Venture Group,Sharper Image
